fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
34	7	0	frente	25	3.7740788008	0	6	0.5	de frente una fina hendedura	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	5	5.0	wordskip	-0.2399024441343098	8.76009755586569	1	3.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	200	frente	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
35	7	0	de	24	6.1362194129	0	2	0.5	considerable de frente una fina	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	13	5.0	regression	0.7608375931784652	-4.239162406821535	0	0.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	300	de	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
36	7	0	una	26	5.5710516536	0	3	0.5	frente una fina hendedura rasgaba	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	8	4.0	wordskip	-0.12735431122236218	10.872645688777638	1	0.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	200	una	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
37	7	0	hendedura	28	0.0	0	9	0.5	fina hendedura rasgaba apenas la	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	8	4.5	wordskip	-1.7663804873735847	10.233619512626415	1	6.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	350	hendedura	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
38	7	0	fina	27	2.3283796034	0	4	0.5	una fina hendedura rasgaba apenas	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	4	5.0	regression	-0.3860431165441711	-7.386043116544171	0	1.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	275	fina	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
39	7	0	hendedura	28	0.0	0	9	0.5	fina hendedura rasgaba apenas la	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	13	4.0	forward	-5.4679054048923295	12.53209459510767	0		"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	325	hendedura	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
40	7	0	rasgaba	29	0.0	0	7	0.5	hendedura rasgaba apenas la piedra	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	14	4.5	forward	0.12623265754107665	5.126232657541077	0		"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	325		"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
41	7	0	apenas	30	3.5597869682	0	6	0.5	rasgaba apenas la piedra sin	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	8	5.0	forward	1.1653812418867533	2.1653812418867533	0	3.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	250	apenas	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
42	7	0	rasgaba	29	0.0	0	7	0.5	hendedura rasgaba apenas la piedra	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	13	5.0	regression	0.6799426973530361	-4.320057302646964	0	4.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	225	rasgaba	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
43	7	0	apenas	30	3.5597869682	0	6	0.5	rasgaba apenas la piedra sin	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	13	4.0	forward	-2.0461379474048322	9.953862052595168	0		"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	150	apenas	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
44	7	0	piedra	32	3.2049335224	0	6	0.5	la piedra sin vida a	['estatuilla', 'corroída', 'por', 'el', 'tiempo', 'la', 'boca', 'estaba', 'disimulada', 'por', 'el', 'plano', 'triangular', 'de', 'la', 'cara', 'sólo', 'de', 'perfil', 'se', 'adivinaba', 'su', 'tamaño', 'considerable', 'de', 'frente', 'una', 'fina', 'hendedura', 'rasgaba', 'apenas', 'la', 'piedra', 'sin', 'vida', 'a', 'ambos', 'lados', 'de', 'la', 'cabeza', 'donde', 'hubieran', 'debido', 'estar', 'las', 'orejas', 'le', 'crecían', 'tres', 'ramitas', 'rojas', 'como', 'de', 'coral', 'una', 'excrescencia', 'vegetal', 'las', 'branquias', 'supongo', 'y', 'era', 'lo', 'único', 'vivo', 'en', 'él', 'cada', 'diez', 'o', 'quince', 'segundos', 'las', 'ramitas', 'se', 'enderezaban', 'rígidamente', 'y', 'volvían', 'a', 'bajarse', 'a', 'veces', 'una', 'pata', 'se']	6	4.5	wordskip	0.8276453370351342	7.827645337035134	1	5.0	"[-1  5  0  0  0  8 11 -1  1  7  5  3  4  0  0  0  3  1  0  0  3  2  1  5
  0  3  0  1  6  4  3  0  5  8  1  4  1  0  0  1  2  1  4  1  1  0  7  0
  4  1  3  0  8  8  2  4 -1  9  6  5  2  0  0  2  0  0 -1  5  2  6  2  3
  4  0  4  0  7 -1  0  2  7  4  4  2  0  1  4]"	250	piedra	"[None 'corroída' 'por' 'el' 'tiempo' 'la' 'boca' None 'disimulada' 'por'
 'el' 'plano' 'triangular' 'de' 'la' 'cara' 'sólo' 'de' 'perfil' 'se'
 'adivinaba' 'su' 'tamaño' 'considerable' 'de' 'frente' 'una' 'fina'
 'hendedura' 'rasgaba' 'apenas' 'la' 'piedra' 'sin' 'vida' 'a' 'ambos'
 'lados' 'de' 'la' 'cabeza' 'donde' 'hubieran' 'debido' 'estar' 'las'
 'orejas' 'le' 'crecían' 'tres' 'ramitas' 'rojas' 'como' 'de' 'coral'
 'una' None 'vegetal' 'tal' 'branquias' 'supongo' 'y' 'era' 'lo' 'único'
 'vivo' None 'él' 'cada' 'diez' 'o' 'quince' 'segundo' 'las' 'ramitas'
 'se' 'enderezaban' None 'y' 'volvían' 'a' 'bajarse' 'a' 'veces' 'una'
 'pata' 'se']"
